round_epochs,loss,mean_squared_error,val_loss,val_mean_squared_error,batch_size,dropout,epochs,first_neuron,losses,lr,optimizer,second_neuron
100,0.0611831767972545,0.061183184,111.54352782638917,111.54354,50,0,100,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.011486794241116385,0.011486795,0.02435799553319349,0.024357995,100,0.2,30,20,mse,0.35000650000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
50,0.014569705042891836,0.014569707,0.030599208907311007,0.030599209,100,0.2,50,20,mse,0.9000009999999999,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.06057534670642821,0.060575344,0.368189348845008,0.36818936,50,0.2,10,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,2.3063032011264366,2.3063033,33.24489212036133,33.244892,300,0,50,128,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
10,0.004250327566796673,0.0042503276,0.005359121132642031,0.005359121,300,0,10,20,mse,0.050009500000000005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,16.931480161378303,16.931479,98.9942626953125,98.99426,300,0,30,50,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,2.5125145706523386,2.5125144,1.447204828262329,1.4472048,300,0,100,128,mse,0.500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
50,0.09131412044153772,0.09131414,1.8374164360604301,1.8374164,10,0.2,50,50,mse,0.15000850000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,0.006775426559796302,0.0067754267,0.04311595505438976,0.043115955,100,0.2,30,50,mse,0.300007,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
100,0.013446691720935471,0.013446692,0.2840935171159528,0.2840935,20,0,100,50,mse,0.7500025,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.44811585603962306,0.44811597,4.41997851607222,4.4199786,10,0.2,30,128,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,2.4229872833758703,2.4229875,71.99444580078125,71.994446,300,0.2,50,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.0931781661109071,0.093178175,10.446356773376465,10.446357,300,0.2,100,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
30,0.36827408486626684,0.3682741,0.7250126600265503,0.72501266,300,0.2,30,50,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0019768186384378984,0.0019768188,0.15264946664249676,0.15264948,100,0.2,30,20,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.017022817687739746,0.017022818,0.1965848207473755,0.19658482,300,0.2,100,20,mse,0.800002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
100,0.0023496883459100536,0.0023496882,0.006527752320496192,0.0065277526,50,0.2,100,50,mse,0.6500035,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,0.054353339274541036,0.054353338,0.03717606776156781,0.03717607,20,0.2,50,50,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
50,2.621390213495691,2.6213903,0.6244253604123311,0.62442535,50,0,50,128,mse,0.9500005,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,247.80148076131334,247.8015,2727.46484375,2727.4648,300,0,10,128,mse,0.5500045,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
30,11.154895041701538,11.154895,80.48648834228516,80.48649,300,0.2,30,128,mse,0.8500015,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
100,0.02030913808771385,0.020309137,0.23604491353034973,0.23604491,300,0,100,50,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,128
10,0.006899913073589551,0.0068999124,0.00926688080075087,0.00926688,10,0.2,10,20,mse,0.40000600000000003,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20
30,0.0008110929133604208,0.00081109296,0.0036979147954462064,0.0036979148,20,0.2,30,20,mse,0.20000800000000002,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,50
